schedule_season,schedule_week,schedule_playoff,stadium_neutral
2004,Conference,TRUE,FALSE
2004,Conference,TRUE,FALSE
2004,Superbowl,TRUE,TRUE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,1,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,2,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,3,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,TRUE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,TRUE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,4,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,5,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,6,FALSE,TRUE
2005,6,FALSE,FALSE
2005,6,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,7,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,8,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,9,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,10,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,11,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,12,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,13,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,14,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,15,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,TRUE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,16,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,17,FALSE,FALSE
2005,Wildcard,TRUE,FALSE
2005,Wildcard,TRUE,FALSE
2005,Wildcard,TRUE,FALSE
2005,Wildcard,TRUE,FALSE
2005,Division,TRUE,FALSE
2005,Division,TRUE,FALSE
2005,Division,TRUE,FALSE
2005,Division,TRUE,FALSE
2005,Conference,TRUE,FALSE
2005,Conference,TRUE,FALSE
2005,Superbowl,TRUE,TRUE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,1,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,2,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,3,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,4,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,5,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,6,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,7,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,8,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,9,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,10,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,11,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,12,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,13,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,14,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,15,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,16,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,17,FALSE,FALSE
2006,Wildcard,TRUE,FALSE
2006,Wildcard,TRUE,FALSE
2006,Wildcard,TRUE,FALSE
2006,Wildcard,TRUE,FALSE
2006,Division,TRUE,FALSE
2006,Division,TRUE,FALSE
2006,Division,TRUE,FALSE
2006,Division,TRUE,FALSE
2006,Conference,TRUE,FALSE
2006,Conference,TRUE,FALSE
2006,Superbowl,TRUE,TRUE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,1,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,2,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,3,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,4,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,5,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,6,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,7,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,TRUE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,8,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,9,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,10,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,11,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,12,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,13,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,14,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,15,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,16,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,17,FALSE,FALSE
2007,Wildcard,TRUE,FALSE
2007,Wildcard,TRUE,FALSE
2007,Wildcard,TRUE,FALSE
2007,Wildcard,TRUE,FALSE
2007,Division,TRUE,FALSE
2007,Division,TRUE,FALSE
2007,Division,TRUE,FALSE
2007,Division,TRUE,FALSE
